folder,date,type_of_recommendation,rank,url_code,url,annotation
p5,8/12/2020,Recommended items other customers often buy again,2,1623369096,http://www.amazon.com/Art-Stopping-Time-Practical-Mindfulness/dp/1623369096/,0
p5,8/13/2020,Inspired by your shopping trends,1,231186983,http://www.amazon.com/Bad-Advice-Celebrities-Politicians-Information/dp/0231186983/,-1
p5,8/13/2020,Inspired by your shopping trends,2,1451191316,http://www.amazon.com/Community-Public-Health-Nursing-Evidence/dp/1451191316/,0
p5,8/13/2020,Recommended items other customers often buy again,1,1284093131,http://www.amazon.com/Clinical-Guidelines-Advanced-Practice-Nursing/dp/1284093131/,0
p5,8/13/2020,Recommended items other customers often buy again,2,081534466X,http://www.amazon.com/Immune-System-4th-Peter-Parham/dp/081534466X/,0
p5,8/14/2020,Related to items you've viewed,1,393346617,http://www.amazon.com/Spillover-Animal-Infections-Human-Pandemic/dp/0393346617/,0
p5,8/14/2020,Related to items you've viewed,2,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p5,8/14/2020,Inspired by your shopping trends,1,1569768145,http://www.amazon.com/Ashamed-Die-Silence-Denial-Epidemic/dp/1569768145/,0
p5,8/14/2020,Inspired by your shopping trends,2,1455728101,http://www.amazon.com/Physical-Examination-Health-Assessment-Carolyn/dp/1455728101/,0
p5,8/14/2020,Recommended items other customers often buy again,1,1451194293,http://www.amazon.com/Telephone-Triage-Protocols-Nurses-Nurses098227/dp/1451194293/,0
p5,8/14/2020,Recommended items other customers often buy again,2,B07RHYGB8V,http://www.amazon.com/HUANHUA-Waterproof-Operating-Receivers-classroom/dp/B07RHYGB8V/,0
p5,8/15/2020,Related to items you've viewed,1,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p5,8/15/2020,Related to items you've viewed,2,032335761X,http://www.amazon.com/Plotkins-Vaccines-Stanley-Plotkin-MD/dp/032335761X/,-1
p5,8/15/2020,Inspired by your shopping trends,1,1451144474,http://www.amazon.com/Clinical-Epidemiology-Robert-Fletcher-MSc/dp/1451144474/,0
p5,8/15/2020,Inspired by your shopping trends,2,032324338X,http://www.amazon.com/Pediatric-Primary-Catherine-Burns-CPNP-PC/dp/032324338X/,0
p5,8/15/2020,Recommended items other customers often buy again,1,1451194293,http://www.amazon.com/Telephone-Triage-Protocols-Nurses-Nurses098227/dp/1451194293/,0
p5,8/15/2020,Recommended items other customers often buy again,2,B005M3A76C,http://www.amazon.com/Doctor-Easy-Elephant-Washer-Disposable/dp/B005M3A76C/,0
p5,8/16/2020,Related to items you've viewed,1,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p5,8/16/2020,Related to items you've viewed,2,032335761X,http://www.amazon.com/Plotkins-Vaccines-Stanley-Plotkin-MD/dp/032335761X/,-1
p5,8/16/2020,Inspired by your shopping trends,1,262518643,http://www.amazon.com/Genetic-Twists-Fate-MIT-Press/dp/0262518643/,0
p5,8/16/2020,Inspired by your shopping trends,2,872206270,http://www.amazon.com/Beyond-Freedom-Dignity-Hackett-Classics/dp/0872206270/,0
p5,8/16/2020,Recommended items other customers often buy again,1,803638019,http://www.amazon.com/Primary-Care-Science-Advanced-Practice/dp/0803638019/,0
p5,8/16/2020,Recommended items other customers often buy again,2,393310728,http://www.amazon.com/How-Lie-Statistics-Darrell-Huff/dp/0393310728/,0
p5,8/17/2020,Related to items you've viewed,1,B086B8MM71,http://www.amazon.com/Reasons-Vaccinate-Proof-Vaccines-Lives/dp/B086B8MM71/,-1
p5,8/17/2020,Related to items you've viewed,2,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p5,8/17/2020,Inspired by your shopping trends,1,1544512252,http://www.amazon.com/5-Hour-School-Week-Inspirational-Classroom/dp/1544512252/,0
p5,8/17/2020,Inspired by your shopping trends,2,465082963,http://www.amazon.com/Bad-Faith-Religious-Undermines-Medicine/dp/0465082963/,-1
p5,8/17/2020,Recommended items other customers often buy again,1,803638019,http://www.amazon.com/Primary-Care-Science-Advanced-Practice/dp/0803638019/,0
p5,8/17/2020,Recommended items other customers often buy again,2,393310728,http://www.amazon.com/How-Lie-Statistics-Darrell-Huff/dp/0393310728/,0
p5,8/18/2020,Related to items you've viewed,1,B086B8MM71,http://www.amazon.com/Reasons-Vaccinate-Proof-Vaccines-Lives/dp/B086B8MM71/,-1
p5,8/18/2020,Related to items you've viewed,2,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p5,8/18/2020,Inspired by your shopping trends,1,1555819516,http://www.amazon.com/Principles-Virology-S-Jane-Flint/dp/1555819516/,0
p5,8/18/2020,Inspired by your shopping trends,2,803660421,http://www.amazon.com/Practitioner-Certification-Examination-Practice-Preparation/dp/0803660421/,0
p5,8/18/2020,Recommended items other customers often buy again,1,1284093131,http://www.amazon.com/Clinical-Guidelines-Advanced-Practice-Nursing/dp/1284093131/,0
p5,8/18/2020,Recommended items other customers often buy again,2,803638019,http://www.amazon.com/Primary-Care-Science-Advanced-Practice/dp/0803638019/,0
p6,8/12/2020,Related to items you've viewed,1,1426217986,http://www.amazon.com/Pandoras-Lab-Seven-Stories-Science/dp/1426217986/,-1
p6,8/12/2020,Related to items you've viewed,2,520274474,http://www.amazon.com/William-H-Foege/dp/0520274474/,-1
p6,8/12/2020,Recommended items other customers often buy again,1,1451191316,http://www.amazon.com/Community-Public-Health-Nursing-Evidence/dp/1451191316/,0
p6,8/12/2020,Recommended items other customers often buy again,2,1623369096,http://www.amazon.com/Art-Stopping-Time-Practical-Mindfulness/dp/1623369096/,0
p6,8/13/2020,Inspired by your shopping trends,1,231186983,http://www.amazon.com/Bad-Advice-Celebrities-Politicians-Information/dp/0231186983/,-1
p6,8/13/2020,Inspired by your shopping trends,2,1451191316,http://www.amazon.com/Community-Public-Health-Nursing-Evidence/dp/1451191316/,0
p6,8/13/2020,Recommended items other customers often buy again,1,1284093131,http://www.amazon.com/Clinical-Guidelines-Advanced-Practice-Nursing/dp/1284093131/,0
p6,8/13/2020,Recommended items other customers often buy again,2,081534466X,http://www.amazon.com/Immune-System-4th-Peter-Parham/dp/081534466X/,0
p6,8/14/2020,Related to items you've viewed,1,393346617,http://www.amazon.com/Spillover-Animal-Infections-Human-Pandemic/dp/0393346617/,0
p6,8/14/2020,Related to items you've viewed,2,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p6,8/14/2020,Inspired by your shopping trends,1,1569768145,http://www.amazon.com/Ashamed-Die-Silence-Denial-Epidemic/dp/1569768145/,0
p6,8/14/2020,Inspired by your shopping trends,2,1455728101,http://www.amazon.com/Physical-Examination-Health-Assessment-Carolyn/dp/1455728101/,0
p6,8/14/2020,Recommended items other customers often buy again,1,1451194293,http://www.amazon.com/Telephone-Triage-Protocols-Nurses-Nurses098227/dp/1451194293/,0
p6,8/14/2020,Recommended items other customers often buy again,2,B07RHYGB8V,http://www.amazon.com/HUANHUA-Waterproof-Operating-Receivers-classroom/dp/B07RHYGB8V/,0
p6,8/15/2020,Related to items you've viewed,1,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p6,8/15/2020,Related to items you've viewed,2,032335761X,http://www.amazon.com/Plotkins-Vaccines-Stanley-Plotkin-MD/dp/032335761X/,-1
p6,8/15/2020,Inspired by your shopping trends,1,1451144474,http://www.amazon.com/Clinical-Epidemiology-Robert-Fletcher-MSc/dp/1451144474/,0
p6,8/15/2020,Inspired by your shopping trends,2,032324338X,http://www.amazon.com/Pediatric-Primary-Catherine-Burns-CPNP-PC/dp/032324338X/,0
p6,8/15/2020,Recommended items other customers often buy again,1,1451194293,http://www.amazon.com/Telephone-Triage-Protocols-Nurses-Nurses098227/dp/1451194293/,0
p6,8/15/2020,Recommended items other customers often buy again,2,B005M3A76C,http://www.amazon.com/Doctor-Easy-Elephant-Washer-Disposable/dp/B005M3A76C/,0
p6,8/16/2020,Related to items you've viewed,1,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p6,8/16/2020,Related to items you've viewed,2,032335761X,http://www.amazon.com/Plotkins-Vaccines-Stanley-Plotkin-MD/dp/032335761X/,-1
p6,8/16/2020,Inspired by your shopping trends,1,132849445,http://www.amazon.com/Lies-Damned-Science-Scientific-Controversies/dp/0132849445/,-1
p6,8/16/2020,Inspired by your shopping trends,2,142001619,http://www.amazon.com/Salt-World-History-Mark-Kurlansky/dp/0142001619/,0
p6,8/16/2020,Recommended items other customers often buy again,1,803638019,http://www.amazon.com/Primary-Care-Science-Advanced-Practice/dp/0803638019/,0
p6,8/16/2020,Recommended items other customers often buy again,2,393310728,http://www.amazon.com/How-Lie-Statistics-Darrell-Huff/dp/0393310728/,0
p6,8/17/2020,Related to items you've viewed,1,B086B8MM71,http://www.amazon.com/Reasons-Vaccinate-Proof-Vaccines-Lives/dp/B086B8MM71/,-1
p6,8/17/2020,Related to items you've viewed,2,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p6,8/17/2020,Inspired by your shopping trends,1,1544512252,http://www.amazon.com/5-Hour-School-Week-Inspirational-Classroom/dp/1544512252/,0
p6,8/17/2020,Inspired by your shopping trends,2,465082963,http://www.amazon.com/Bad-Faith-Religious-Undermines-Medicine/dp/0465082963/,-1
p6,8/17/2020,Recommended items other customers often buy again,1,803638019,http://www.amazon.com/Primary-Care-Science-Advanced-Practice/dp/0803638019/,0
p6,8/17/2020,Recommended items other customers often buy again,2,393310728,http://www.amazon.com/How-Lie-Statistics-Darrell-Huff/dp/0393310728/,0
p6,8/18/2020,Related to items you've viewed,1,B086B8MM71,http://www.amazon.com/Reasons-Vaccinate-Proof-Vaccines-Lives/dp/B086B8MM71/,-1
p6,8/18/2020,Related to items you've viewed,2,1455700908,http://www.amazon.com/Vaccines-Expert-Consult-Plotkin-Orenstein/dp/1455700908/,-1
p6,8/18/2020,Inspired by your shopping trends,1,157766518X,http://www.amazon.com/Perspectives-Medical-Sociology-Phil-Brown/dp/157766518X/,0
p6,8/18/2020,Inspired by your shopping trends,2,125011800X,http://www.amazon.com/Pandemic-Tracking-Contagions-Cholera-Beyond/dp/125011800X/,0
p6,8/18/2020,Recommended items other customers often buy again,1,1284093131,http://www.amazon.com/Clinical-Guidelines-Advanced-Practice-Nursing/dp/1284093131/,0
p6,8/18/2020,Recommended items other customers often buy again,2,019092893X,http://www.amazon.com/CDC-Yellow-Book-2020-International/dp/019092893X/,0
p28,8/12/2020,Related to items you've viewed,1,144131976X,http://www.amazon.com/Babys-Book-First-Woodland-Friends/dp/144131976X/,0
p28,8/12/2020,Related to items you've viewed,2,1441325956,http://www.amazon.com/Babys-Book-First-Floral-design/dp/1441325956/,0
p28,8/12/2020,Recommended items other customers often buy again,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p28,8/12/2020,Recommended items other customers often buy again,2,B01DOHZH62,http://www.amazon.com/Woodland-Creatures-Birthday-Sticker-Hersheys/dp/B01DOHZH62/,0
p28,8/13/2020,Related to items you've viewed,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p28,8/13/2020,Related to items you've viewed,2,1793125937,http://www.amazon.com/Childs-Health-Log-Book-Immunization/dp/1793125937/,0
p28,8/13/2020,Recommended items other customers often buy again,1,B01E2J3JVG,http://www.amazon.com/Ronica-First-Year-Memory-Journal/dp/B01E2J3JVG/,0
p28,8/13/2020,Recommended items other customers often buy again,2,B075ZMCBLG,http://www.amazon.com/Quilted-Thicker-Waterproof-Changing-BlueSnail/dp/B075ZMCBLG/,0
p28,8/15/2020,Related to items you've viewed,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p28,8/15/2020,Related to items you've viewed,2,144131976X,http://www.amazon.com/Babys-Book-First-Woodland-Friends/dp/144131976X/,0
p28,8/15/2020,Recommended items other customers often buy again,1,553394800,http://www.amazon.com/Healthy-Sleep-Habits-Happy-Child/dp/0553394800/,0
p28,8/15/2020,Recommended items other customers often buy again,2,B00VND51XE,http://www.amazon.com/Dreft-Stage-Hypoallergenic-Detergent-Packaging/dp/B00VND51XE/,0
p28,8/16/2020,Related to items you've viewed,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p28,8/16/2020,Related to items you've viewed,2,144131976X,http://www.amazon.com/Babys-Book-First-Woodland-Friends/dp/144131976X/,0
p28,8/16/2020,Recommended items other customers often buy again,1,921145411,http://www.amazon.com/More-Than-Words-Fern-Sussman/dp/0921145411/,0
p28,8/16/2020,Recommended items other customers often buy again,2,143126547,http://www.amazon.com/Overcoming-Autism-Finding-Strategies-Transform/dp/0143126547/,0
p28,8/17/2020,Related to items you've viewed,1,553386697,http://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/,0
p28,8/17/2020,Related to items you've viewed,2,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p28,8/17/2020,Recommended items other customers often buy again,1,921145411,http://www.amazon.com/More-Than-Words-Fern-Sussman/dp/0921145411/,0
p28,8/17/2020,Recommended items other customers often buy again,2,553394800,http://www.amazon.com/Healthy-Sleep-Habits-Happy-Child/dp/0553394800/,0
p28,8/18/2020,Related to items you've viewed,1,553386697,http://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/,0
p28,8/18/2020,Related to items you've viewed,2,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p28,8/18/2020,Recommended items other customers often buy again,1,921145411,http://www.amazon.com/More-Than-Words-Fern-Sussman/dp/0921145411/,0
p28,8/18/2020,Recommended items other customers often buy again,2,743251547,http://www.amazon.com/Be-Prepared-Gary-Greenberg/dp/0743251547/,0
p27,8/12/2020,Related to items you've viewed,1,144131976X,http://www.amazon.com/Babys-Book-First-Woodland-Friends/dp/144131976X/,0
p27,8/12/2020,Related to items you've viewed,2,1441325956,http://www.amazon.com/Babys-Book-First-Floral-design/dp/1441325956/,0
p27,8/12/2020,Recommended items other customers often buy again,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/12/2020,Recommended items other customers often buy again,2,B01DOHZH62,http://www.amazon.com/Woodland-Creatures-Birthday-Sticker-Hersheys/dp/B01DOHZH62/,0
p27,8/13/2020,Related to items you've viewed,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/13/2020,Related to items you've viewed,2,1793125937,http://www.amazon.com/Childs-Health-Log-Book-Immunization/dp/1793125937/,0
p27,8/13/2020,Recommended items other customers often buy again,1,B00VND51XE,http://www.amazon.com/Dreft-Stage-Hypoallergenic-Detergent-Packaging/dp/B00VND51XE/,0
p27,8/13/2020,Recommended items other customers often buy again,2,B009UPUJIY,http://www.amazon.com/Munchkin-Waterproof-Changing-Liners-Count/dp/B009UPUJIY/,0
p27,8/14/2020,Related to items you've viewed,1,1462517471,http://www.amazon.com/Parents-High-Functioning-Autism-Spectrum-Disorder/dp/1462517471/,0
p27,8/14/2020,Related to items you've viewed,2,1641521236,http://www.amazon.com/Positive-Parenting-Autism-Strategies-Help/dp/1641521236/,0
p27,8/14/2020,Recommended items other customers often buy again,1,1441321233,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/,0
p27,8/14/2020,Recommended items other customers often buy again,2,1610022696,http://www.amazon.com/Autism-Spectrum-Disorder-Every-Parent/dp/1610022696/,0
p27,8/15/2020,Related to items you've viewed,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/15/2020,Related to items you've viewed,2,144131976X,http://www.amazon.com/Babys-Book-First-Woodland-Friends/dp/144131976X/,0
p27,8/15/2020,Recommended items other customers often buy again,1,1932565361,http://www.amazon.com/Things-Your-Student-Autism-Wishes/dp/1932565361/,0
p27,8/15/2020,Recommended items other customers often buy again,2,1610022696,http://www.amazon.com/Autism-Spectrum-Disorder-Every-Parent/dp/1610022696/,0
p27,8/16/2020,Related to items you've viewed,1,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/16/2020,Related to items you've viewed,2,144131976X,http://www.amazon.com/Babys-Book-First-Woodland-Friends/dp/144131976X/,0
p27,8/16/2020,Recommended items other customers often buy again,1,1441321233,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/,0
p27,8/16/2020,Recommended items other customers often buy again,2,1932565361,http://www.amazon.com/Things-Your-Student-Autism-Wishes/dp/1932565361/,0
p27,8/17/2020,Related to items you've viewed,1,553386697,http://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/,0
p27,8/17/2020,Related to items you've viewed,2,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/17/2020,Recommended items other customers often buy again,1,1441321233,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/,0
p27,8/17/2020,Recommended items other customers often buy again,2,1932565361,http://www.amazon.com/Things-Your-Student-Autism-Wishes/dp/1932565361/,0
p27,8/18/2020,Related to items you've viewed,1,553386697,http://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/,0
p27,8/18/2020,Related to items you've viewed,2,1441313842,http://www.amazon.com/Childs-Health-Record-Keeper-Book/dp/1441313842/,0
p27,8/18/2020,Recommended items other customers often buy again,1,1441321233,http://www.amazon.com/My-Life-Baby-First-Year-Calendar/dp/1441321233/,0
p27,8/18/2020,Recommended items other customers often buy again,2,1932565361,http://www.amazon.com/Things-Your-Student-Autism-Wishes/dp/1932565361/,0
p2,8/12/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/12/2020,Related to items you've viewed,2,692648186,http://www.amazon.com/Rising-Dead-Suzanne-Humphries-M-D/dp/0692648186/,1
p2,8/12/2020,Inspired by your shopping trends,1,615494544,http://www.amazon.com/Behind-Green-Mask-U-N-Agenda/dp/0615494544/,0
p2,8/12/2020,Inspired by your shopping trends,2,1911417002,http://www.amazon.com/Murder-Injection-Eustace-Clarence-Mullins/dp/1911417002/,1
p2,8/12/2020,Recommended items other customers often buy again,1,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
p2,8/12/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p2,8/13/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/13/2020,Related to items you've viewed,2,692648186,http://www.amazon.com/Rising-Dead-Suzanne-Humphries-M-D/dp/0692648186/,1
p2,8/13/2020,Inspired by your shopping trends,1,1401956386,http://www.amazon.com/Regenerate-Biological-Reverse-Chronic-Disease/dp/1401956386/,0
p2,8/13/2020,Inspired by your shopping trends,2,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p2,8/13/2020,Recommended items other customers often buy again,1,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
p2,8/13/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p2,8/14/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/14/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p2,8/14/2020,Inspired by your shopping trends,1,B00QK7PPL6,http://www.amazon.com/ALVABABY-Newborn-Diapers-12pounds-Inserts/dp/B00QK7PPL6/,0
p2,8/14/2020,Inspired by your shopping trends,2,B000JVCBBG,http://www.amazon.com/Breastfeeding-Earth-Mama-Lanolin-free-Verified/dp/B000JVCBBG/,0
p2,8/15/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/15/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p2,8/15/2020,Inspired by your shopping trends,1,1641520779,http://www.amazon.com/Baby-Sign-Language-Made-Easy/dp/1641520779/,0
p2,8/15/2020,Inspired by your shopping trends,2,553386697,http://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/,0
p2,8/15/2020,Recommended items other customers often buy again,1,188121737X,http://www.amazon.com/Vaccine-Safety-Concerned-Families-Practitioners/dp/188121737X/,1
p2,8/15/2020,Recommended items other customers often buy again,2,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
p2,8/16/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/16/2020,Related to items you've viewed,2,999516523,http://www.amazon.com/Unvaccinated-Child-Treatment-Parents-Caregivers/dp/0999516523/,1
p2,8/16/2020,Inspired by your shopping trends,1,971266921,http://www.amazon.com/Your-Childs-Pediatrician-Rachel-Weaver/dp/0971266921/,0
p2,8/16/2020,Inspired by your shopping trends,2,1480001910,http://www.amazon.com/Solution-Homeoprophylaxis-Vaccine-Alternative/dp/1480001910/,1
p2,8/16/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p2,8/16/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p2,8/17/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/17/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p2,8/17/2020,Inspired by your shopping trends,1,1795179929,http://www.amazon.com/Colemans-Laws-essential-medical-secrets/dp/1795179929/,1
p2,8/17/2020,Inspired by your shopping trends,2,971266921,http://www.amazon.com/Your-Childs-Pediatrician-Rachel-Weaver/dp/0971266921/,0
p2,8/17/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p2,8/17/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p2,8/18/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p2,8/18/2020,Related to items you've viewed,2,999516523,http://www.amazon.com/Unvaccinated-Child-Treatment-Parents-Caregivers/dp/0999516523/,1
p2,8/18/2020,Inspired by your shopping trends,1,865716692,http://www.amazon.com/Weapons-Mass-Instruction-Schoolteachers-Compulsory/dp/0865716692/,0
p2,8/18/2020,Inspired by your shopping trends,2,B07HMX4TT4,http://www.amazon.com/BPA-Free-Natural-Rubber-Pacifier-Denmark/dp/B07HMX4TT4/,0
p2,8/18/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p2,8/18/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p26,8/12/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/12/2020,Related to items you've viewed,2,692648186,http://www.amazon.com/Rising-Dead-Suzanne-Humphries-M-D/dp/0692648186/,1
p26,8/12/2020,Recommended items other customers often buy again,1,1645020096,http://www.amazon.com/Invisible-Rainbow-History-Electricity-Life/dp/1645020096/,0
p26,8/12/2020,Recommended items other customers often buy again,2,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
p26,8/13/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/13/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p26,8/14/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/14/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p26,8/15/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/15/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p26,8/15/2020,Recommended items other customers often buy again,1,1629147311,http://www.amazon.com/Vaccines-2-0-Careful-Parents-Vaccination/dp/1629147311/,1
p26,8/15/2020,Recommended items other customers often buy again,2,1909736104,http://www.amazon.com/Ideological-constructs-vaccination-Mateja-Cernic/dp/1909736104/,1
p26,8/16/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/16/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p26,8/16/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p26,8/16/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p26,8/17/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/17/2020,Related to items you've viewed,2,1603587772,http://www.amazon.com/Vaccines-Autoimmunity-Changing-Childhood-Illness/dp/1603587772/,1
p26,8/17/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p26,8/17/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p26,8/18/2020,Related to items you've viewed,1,188121740X,http://www.amazon.com/Millers-Review-Critical-Vaccine-Studies/dp/188121740X/,1
p26,8/18/2020,Related to items you've viewed,2,999516523,http://www.amazon.com/Unvaccinated-Child-Treatment-Parents-Caregivers/dp/0999516523/,1
p26,8/18/2020,Recommended items other customers often buy again,1,006269815X,http://www.amazon.com/Dirty-Genes-Breakthrough-Program-Optimize/dp/006269815X/,1
p26,8/18/2020,Recommended items other customers often buy again,2,1548167606,http://www.amazon.com/So-Youre-Going-Have-Baby/dp/1548167606/,1
p18,8/12/2020,Related to items you've viewed,1,1426217986,http://www.amazon.com/Pandoras-Lab-Seven-Stories-Science/dp/1426217986/,-1
p18,8/12/2020,Related to items you've viewed,2,520274474,http://www.amazon.com/House-Fire-Eradicate-Smallpox-California/dp/0520274474/,-1
p18,8/12/2020,Recommended items other customers often buy again,1,1451191316,http://www.amazon.com/Community-Public-Health-Nursing-Evidence/dp/1451191316/,0
p18,8/12/2020,Recommended items other customers often buy again,2,1623369096,http://www.amazon.com/Art-Stopping-Time-Practical-Mindfulness/dp/1623369096/,0
